28,0.329
20,0.33
12,0.33
23,0.33
23,0.331
14,0.332
12,0.332
3,0.332
8,0.333
25,0.333
1,0.335
4,0.335
19,0.336
20,0.336
16,0.337
1,0.337
8,0.337
27,0.338
29,0.338
7,0.338
7,0.339
5,0.339
29,0.34
2,0.34
15,0.34
28,0.34
11,0.341
7,0.342
3,0.342
6,0.342
4,0.343
6,0.343
28,0.345
26,0.345
18,0.345
16,0.345
12,0.345
23,0.346
10,0.346
6,0.347
16,0.348
14,0.349
24,0.351
17,0.351
9,0.352
17,0.352
8,0.353
23,0.353
2,0.354
12,0.354
9,0.356
24,0.357
23,0.358
19,0.359
14,0.359
1,0.361
8,0.361
2,0.362
19,0.362
13,0.363
17,0.364
1,0.364
15,0.366
24,0.366
3,0.367
21,0.367
24,0.367
3,0.367
26,0.367
8,0.368
4,0.368
6,0.368
13,0.371
26,0.371
17,0.372
16,0.372
10,0.373
4,0.373
15,0.373
21,0.374
20,0.375
1,0.375
23,0.375
18,0.376
23,0.376
5,0.376
6,0.377
5,0.377
20,0.379
1,0.379
15,0.38
24,0.38
2,0.38
3,0.383
5,0.383
27,0.385
15,0.385
12,0.385
18,0.386
20,0.386
15,0.388
26,0.388
6,0.39
29,0.39
15,0.392
4,0.392
17,0.393
7,0.394
18,0.395
14,0.396
25,0.396
17,0.398
10,0.4
9,0.4
21,0.4
27,0.4
12,0.402
10,0.402
22,0.403
11,0.403
20,0.404
13,0.404
16,0.404
9,0.405
30,0.406
23,0.406
1,0.407
27,0.407
29,0.408
28,0.408
25,0.409
25,0.41
20,0.411
2,0.412
8,0.412
24,0.414
22,0.415
1,0.415
13,0.416
9,0.417
6,0.418
21,0.419
28,0.42
12,0.42
20,0.421
3,0.421
4,0.422
10,0.422
7,0.423
11,0.424
29,0.424
23,0.424
5,0.426
12,0.426
13,0.426
30,0.427
10,0.428
25,0.431
23,0.431
13,0.431
1,0.433
30,0.433
1,0.434
15,0.434
7,0.434
2,0.436
22,0.437
24,0.438
6,0.439
3,0.442
28,0.442
16,0.443
25,0.443
19,0.444
28,0.444
17,0.445
28,0.445
5,0.445
23,0.445
16,0.446
23,0.447
4,0.447
3,0.448
11,0.449
9,0.45
5,0.45
24,0.454
16,0.454
9,0.455
6,0.456
14,0.457
19,0.457
22,0.458
29,0.458
23,0.459
13,0.459
19,0.46
14,0.46
5,0.46
21,0.461
15,0.463
7,0.463
18,0.464
28,0.465
7,0.467
22,0.468
15,0.469
21,0.469
10,0.47
8,0.47
16,0.472
7,0.474
3,0.475
27,0.476
15,0.476
10,0.476
30,0.476
28,0.476
26,0.476
9,0.476
22,0.477
12,0.477
11,0.479
1,0.48
23,0.482
2,0.484
20,0.485
15,0.486
1,0.487
21,0.487
3,0.488
13,0.488
26,0.491
6,0.492
15,0.492
23,0.492
21,0.493
17,0.494
1,0.495
19,0.495
4,0.497
28,0.499
10,0.5
25,0.5
4,0.5
28,0.5
29,0.502
8,0.502
6,0.502
11,0.502
18,0.502
23,0.504
18,0.504
21,0.506
19,0.507
15,0.507
27,0.508
10,0.509
22,0.51
6,0.51
11,0.51
30,0.51
19,0.512
5,0.515
6,0.515
8,0.516
29,0.516
14,0.518
30,0.519
21,0.519
1,0.521
25,0.521
18,0.521
24,0.521
16,0.522
18,0.522
23,0.522
30,0.522
29,0.523
17,0.523
1,0.523
26,0.526
28,0.527
17,0.527
15,0.527
14,0.527
10,0.529
20,0.529
6,0.531
19,0.532
2,0.532
11,0.532
18,0.533
23,0.534
3,0.534
4,0.536
22,0.538
14,0.538
23,0.539
4,0.539
9,0.54
12,0.54
26,0.541
12,0.541
9,0.542
29,0.542
18,0.543
10,0.543
30,0.545
14,0.545
7,0.546
8,0.549
1,0.55
7,0.55
19,0.551
11,0.551
27,0.551
1,0.551
14,0.552
15,0.552
10,0.552
30,0.552
27,0.553
24,0.554
2,0.556
3,0.557
5,0.557
22,0.557
20,0.558
11,0.559
8,0.559
4,0.56
22,0.56
11,0.56
12,0.561
21,0.561
29,0.562
21,0.562
8,0.562
4,0.563
18,0.564
10,0.565
16,0.565
14,0.565
25,0.565
22,0.566
23,0.567
29,0.569
1,0.569
20,0.569
18,0.569
24,0.569
16,0.569
28,0.569
18,0.57
1,0.57
15,0.571
18,0.572
12,0.572
1,0.573
9,0.573
16,0.574
9,0.577
2,0.577
8,0.577
29,0.579
9,0.58
14,0.581
27,0.581
11,0.581
2,0.584
26,0.584
18,0.584
30,0.585
23,0.585
14,0.586
20,0.587
7,0.587
3,0.587
4,0.589
13,0.589
28,0.59
7,0.59
6,0.591
15,0.593
25,0.593
8,0.595
16,0.595
30,0.595
24,0.596
2,0.596
17,0.596
21,0.597
5,0.597
15,0.597
10,0.599
5,0.599
14,0.599
12,0.6
13,0.601
18,0.602
10,0.602
13,0.602
21,0.602
30,0.603
13,0.603
14,0.603
25,0.606
28,0.606
12,0.608
6,0.609
25,0.61
23,0.61
23,0.611
19,0.611
24,0.612
25,0.612
20,0.612
15,0.614
25,0.615
17,0.616
19,0.617
17,0.617
21,0.617
6,0.618
21,0.619
24,0.621
20,0.621
17,0.622
30,0.622
26,0.622
12,0.623
14,0.623
10,0.624
13,0.625
1,0.625
8,0.628
19,0.629
7,0.629
1,0.629
26,0.631
2,0.633
3,0.634
20,0.635
4,0.635
9,0.636
16,0.637
17,0.637
22,0.639
15,0.639
18,0.64
24,0.641
26,0.644
27,0.644
21,0.646
9,0.646
23,0.647
25,0.647
18,0.648
14,0.648
21,0.648
12,0.648
28,0.649
21,0.65
7,0.651
11,0.651
20,0.652
13,0.652
16,0.652
30,0.653
6,0.654
12,0.654
12,0.655
6,0.656
21,0.657
23,0.657
8,0.658
10,0.658
7,0.659
20,0.659
7,0.66
16,0.66
25,0.661
12,0.662
11,0.662
17,0.662
29,0.665
26,0.665
21,0.666
17,0.666
18,0.667
27,0.667
5,0.667
13,0.67
1,0.671
21,0.671
1,0.672
2,0.673
9,0.674
3,0.674
16,0.674
16,0.676
4,0.676
11,0.677
19,0.677
23,0.678
21,0.679
28,0.68
14,0.68
6,0.681
9,0.682
17,0.682
9,0.683
20,0.684
18,0.685
6,0.685
7,0.685
5,0.685
21,0.686
30,0.687
6,0.687
25,0.688
27,0.688
5,0.69
13,0.691
16,0.692
19,0.694
1,0.694
13,0.694
20,0.695
6,0.695
21,0.696
15,0.697
1,0.698
25,0.699
20,0.699
23,0.699
8,0.7
16,0.701
28,0.701
24,0.702
21,0.703
17,0.703
27,0.703
17,0.704
1,0.704
30,0.704
8,0.704
27,0.705
4,0.705
18,0.705
5,0.706
30,0.709
27,0.709
14,0.711
2,0.713
14,0.714
25,0.715
20,0.715
8,0.716
15,0.717
10,0.718
6,0.72
7,0.72
8,0.72
29,0.721
5,0.721
14,0.721
27,0.722
20,0.722
25,0.722
3,0.723
6,0.724
18,0.724
22,0.724
8,0.726
7,0.727
4,0.727
23,0.729
1,0.731
2,0.732
12,0.733
29,0.733
14,0.734
15,0.734
12,0.736
1,0.737
28,0.738
24,0.739
3,0.739
8,0.739
30,0.74
11,0.741
10,0.741
4,0.742
27,0.743
30,0.745
26,0.746
16,0.746
25,0.746
7,0.747
22,0.748
6,0.748
14,0.749
19,0.751
24,0.751
9,0.754
2,0.754
8,0.755
27,0.755
23,0.755
6,0.756
4,0.757
23,0.757
7,0.757
10,0.757
12,0.759
13,0.759
8,0.76
9,0.761
24,0.763
16,0.764
20,0.765
6,0.766
7,0.766
27,0.766
18,0.767
8,0.768
5,0.769
11,0.769
1,0.77
27,0.77
19,0.77
22,0.771
1,0.772
9,0.773
2,0.775
3,0.776
14,0.776
30,0.779
17,0.78
4,0.781
24,0.782
28,0.783
12,0.784
19,0.785
3,0.785
15,0.785
16,0.786
20,0.786
21,0.786
14,0.788
29,0.788
8,0.789
23,0.79
24,0.791
7,0.791
5,0.793
21,0.795
14,0.796
1,0.796
24,0.796
26,0.796
10,0.797
18,0.797
13,0.798
27,0.798
6,0.799
14,0.8
15,0.8
26,0.801
18,0.802
26,0.802
7,0.803
26,0.803
2,0.804
26,0.805
23,0.805
1,0.805
17,0.806
21,0.806
8,0.807
15,0.807
3,0.807
10,0.808
30,0.81
8,0.81
21,0.81
4,0.812
13,0.812
24,0.812
28,0.812
7,0.812
18,0.812
18,0.813
21,0.813
28,0.813
6,0.816
18,0.817
16,0.82
6,0.82
29,0.821
9,0.822
16,0.823
29,0.825
26,0.826
9,0.826
1,0.827
1,0.829
17,0.83
8,0.83
7,0.831
2,0.832
3,0.833
29,0.833
11,0.834
22,0.834
27,0.834
25,0.835
27,0.835
11,0.836
4,0.837
13,0.837
12,0.84
8,0.84
10,0.841
22,0.841
27,0.842
1,0.842
19,0.842
2,0.843
26,0.843
20,0.843
1,0.845
17,0.848
3,0.848
30,0.85
11,0.85
19,0.852
7,0.852
26,0.853
1,0.853
4,0.853
22,0.854
30,0.856
20,0.856
15,0.857
22,0.857
6,0.858
26,0.858
2,0.858
12,0.859
20,0.859
15,0.86
17,0.86
27,0.86
18,0.861
8,0.865
1,0.865
3,0.866
17,0.867
21,0.868
25,0.869
30,0.869
6,0.87
7,0.871
8,0.872
4,0.873
11,0.874
19,0.875
12,0.875
30,0.875
9,0.876
5,0.876
10,0.878
15,0.879
24,0.88
1,0.88
24,0.881
20,0.881
21,0.881
21,0.883
24,0.883
10,0.884
30,0.884
21,0.885
14,0.886
20,0.886
6,0.887
1,0.889
13,0.889
13,0.891
28,0.892
2,0.892
3,0.893
14,0.894
18,0.894
8,0.895
22,0.896
26,0.898
4,0.898
22,0.899
1,0.9
2,0.901
1,0.902
21,0.902
12,0.903
12,0.904
3,0.904
27,0.904
23,0.904
17,0.905
4,0.905
26,0.905
23,0.906
24,0.906
11,0.907
22,0.907
21,0.908
1,0.908
20,0.911
16,0.912
26,0.912
9,0.914
8,0.915
16,0.916
30,0.916
11,0.92
21,0.92
28,0.921
9,0.922
19,0.922
13,0.923
7,0.924
23,0.925
12,0.925
21,0.925
18,0.925
7,0.926
22,0.927
12,0.927
23,0.927
19,0.928
8,0.928
17,0.929
14,0.93
9,0.93
30,0.932
8,0.933
10,0.933
10,0.935
26,0.937
10,0.937
22,0.938
19,0.938
13,0.939
1,0.94
12,0.94
19,0.94
27,0.941
16,0.941
18,0.943
9,0.944
10,0.945
20,0.946
2,0.946
7,0.947
16,0.948
1,0.949
3,0.95
30,0.952
21,0.953
4,0.954
1,0.954
23,0.955
12,0.955
6,0.956
18,0.956
1,0.956
24,0.956
18,0.957
15,0.958
24,0.959
2,0.959
13,0.961
29,0.963
19,0.964
27,0.964
30,0.966
3,0.966
7,0.966
26,0.967
15,0.967
16,0.968
25,0.968
2,0.97
13,0.97
19,0.971
4,0.972
26,0.973
6,0.974
21,0.974
28,0.975
9,0.977
17,0.978
15,0.978
23,0.979
11,0.98
11,0.981
21,0.981
21,0.982
10,0.982
25,0.983
29,0.984
4,0.984
16,0.987
18,0.987
27,0.987
30,0.989
9,0.99
14,0.99
11,0.993
1,0.994
10,0.996
12,0.997
7,0.998
1,0.998
24,0.999
1,0.999
15,1
20,1
2,1.001
20,1.002
9,1.002
20,1.003
17,1.005
3,1.005
24,1.007
11,1.007
10,1.01
1,1.01
4,1.01
9,1.01
1,1.011
7,1.011
21,1.014
28,1.015
27,1.015
29,1.016
18,1.017
11,1.018
7,1.019
9,1.02
2,1.021
24,1.021
11,1.021
28,1.023
7,1.023
17,1.024
10,1.024
12,1.024
29,1.025
8,1.025
27,1.026
24,1.028
23,1.03
3,1.031
8,1.031
16,1.032
18,1.032
28,1.032
18,1.033
28,1.035
12,1.035
16,1.036
25,1.037
15,1.038
10,1.038
2,1.038
4,1.039
22,1.039
8,1.042
20,1.044
13,1.046
23,1.047
25,1.049
23,1.049
21,1.05
26,1.053
19,1.054
25,1.054
30,1.055
19,1.056
10,1.057
7,1.057
25,1.057
22,1.059
12,1.06
16,1.06
28,1.06
13,1.064
17,1.064
8,1.065
28,1.065
13,1.067
12,1.067
21,1.068
29,1.069
25,1.069
9,1.07
28,1.07
16,1.072
1,1.073
10,1.074
27,1.075
13,1.077
11,1.077
28,1.077
12,1.077
29,1.079
2,1.079
11,1.08
1,1.08
14,1.081
8,1.081
3,1.081
25,1.081
28,1.082
7,1.083
10,1.083
21,1.083
25,1.085
9,1.087
4,1.087
5,1.09
10,1.091
5,1.092
29,1.093
22,1.094
18,1.094
24,1.094
24,1.095
30,1.095
1,1.096
19,1.096
9,1.097
13,1.099
14,1.099
6,1.099
7,1.1
1,1.102
20,1.103
12,1.103
5,1.103
19,1.104
15,1.105
23,1.105
2,1.107
7,1.108
26,1.109
9,1.11
15,1.11
3,1.111
30,1.111
8,1.111
19,1.112
12,1.112
23,1.113
18,1.115
30,1.116
22,1.116
4,1.118
23,1.118
30,1.118
12,1.118
14,1.118
24,1.119
18,1.119
19,1.122
21,1.123
10,1.123
8,1.123
14,1.123
9,1.124
20,1.127
24,1.128
29,1.128
6,1.129
11,1.13
29,1.131
17,1.131
23,1.131
10,1.132
10,1.133
12,1.133
18,1.135
30,1.136
21,1.138
15,1.138
28,1.138
19,1.138
19,1.139
30,1.139
12,1.139
17,1.142
10,1.143
4,1.145
5,1.146
21,1.147
30,1.147
16,1.147
23,1.15
20,1.15
21,1.15
24,1.151
28,1.152
17,1.153
23,1.154
22,1.154
26,1.154
18,1.155
9,1.155
26,1.155
16,1.157
1,1.157
7,1.157
16,1.158
2,1.158
7,1.158
1,1.159
30,1.159
21,1.16
3,1.16
30,1.16
4,1.161
30,1.162
21,1.163
25,1.163
18,1.165
14,1.165
19,1.167
11,1.167
9,1.169
16,1.172
30,1.172
1,1.173
26,1.174
15,1.175
30,1.175
4,1.176
12,1.176
5,1.176
11,1.176
10,1.177
25,1.177
2,1.177
16,1.177
18,1.178
1,1.178
3,1.18
4,1.181
10,1.181
14,1.182
29,1.183
11,1.185
27,1.185
22,1.186
25,1.187
21,1.187
11,1.188
27,1.188
24,1.188
9,1.189
16,1.19
1,1.191
12,1.193
2,1.194
22,1.194
1,1.195
7,1.195
18,1.195
3,1.196
20,1.197
14,1.198
20,1.199
5,1.2
5,1.201
17,1.202
24,1.202
23,1.202
11,1.202
4,1.202
9,1.202
18,1.203
15,1.204
16,1.205
15,1.206
24,1.206
28,1.207
27,1.209
26,1.21
13,1.211
1,1.211
15,1.211
1,1.213
27,1.213
2,1.215
18,1.216
10,1.216
23,1.218
13,1.218
8,1.221
9,1.222
6,1.222
14,1.223
9,1.223
12,1.224
3,1.224
24,1.225
23,1.225
14,1.225
18,1.226
13,1.226
19,1.226
5,1.226
4,1.227
19,1.227
9,1.228
7,1.229
6,1.231
1,1.232
7,1.232
24,1.233
12,1.233
5,1.233
1,1.234
9,1.235
29,1.237
11,1.237
3,1.237
21,1.239
2,1.239
10,1.24
22,1.24
27,1.241
10,1.241
3,1.242
8,1.242
20,1.242
22,1.243
4,1.244
25,1.245
4,1.246
13,1.248
15,1.248
23,1.248
6,1.249
25,1.251
26,1.252
5,1.252
19,1.255
14,1.255
10,1.255
11,1.255
12,1.255
15,1.256
30,1.256
11,1.257
29,1.258
27,1.258
27,1.259
21,1.26
8,1.26
13,1.261
25,1.261
18,1.261
13,1.262
15,1.263
20,1.264
23,1.264
7,1.264
26,1.264
30,1.264
16,1.265
27,1.266
7,1.268
25,1.269
17,1.269
13,1.269
16,1.269
10,1.269
1,1.27
22,1.27
11,1.27
13,1.27
9,1.271
29,1.271
27,1.271
24,1.272
15,1.272
23,1.273
1,1.273
2,1.274
5,1.275
26,1.275
3,1.275
29,1.275
11,1.276
1,1.277
28,1.278
14,1.279
20,1.282
22,1.282
4,1.282
10,1.282
1,1.282
24,1.282
20,1.283
30,1.284
22,1.284
1,1.284
26,1.285
15,1.285
2,1.286
17,1.287
13,1.287
3,1.288
14,1.289
27,1.289
21,1.289
15,1.289
16,1.289
13,1.29
18,1.291
4,1.291
19,1.292
5,1.292
23,1.293
9,1.294
18,1.294
7,1.294
10,1.296
25,1.296
6,1.297
2,1.297
7,1.297
5,1.297
18,1.297
15,1.297
24,1.297
30,1.298
11,1.3
15,1.3
8,1.301
9,1.301
24,1.301
6,1.302
10,1.303
27,1.303
13,1.304
14,1.307
14,1.308
25,1.308
28,1.31
15,1.31
28,1.311
5,1.312
13,1.312
18,1.315
13,1.315
21,1.316
25,1.319
21,1.319
5,1.323
11,1.323
24,1.324
7,1.325
1,1.327
11,1.327
7,1.327
8,1.327
23,1.328
1,1.33
2,1.331
25,1.332
6,1.334
19,1.334
3,1.334
7,1.335
20,1.335
30,1.335
4,1.336
3,1.336
9,1.337
18,1.337
27,1.338
26,1.341
16,1.342
9,1.342
16,1.343
17,1.345
7,1.346
10,1.346
21,1.347
16,1.347
19,1.347
13,1.347
1,1.348
9,1.348
1,1.349
7,1.35
20,1.35
22,1.35
10,1.352
25,1.353
29,1.354
15,1.354
19,1.355
24,1.355
2,1.356
6,1.356
8,1.357
7,1.357
3,1.358
10,1.358
26,1.358
16,1.359
25,1.36
4,1.361
10,1.363
7,1.363
24,1.364
5,1.365
23,1.368
24,1.368
8,1.368
18,1.369
16,1.369
11,1.37
28,1.372
26,1.372
30,1.372
5,1.372
21,1.372
6,1.373
1,1.373
17,1.374
25,1.374
9,1.376
15,1.377
12,1.377
4,1.378
26,1.379
26,1.38
11,1.381
22,1.382
1,1.382
26,1.383
28,1.384
2,1.384
22,1.385
23,1.386
15,1.386
3,1.386
13,1.387
21,1.387
9,1.388
4,1.389
13,1.389
8,1.391
20,1.391
6,1.391
16,1.392
24,1.393
9,1.394
27,1.397
19,1.397
28,1.398
5,1.4
14,1.4
22,1.402
5,1.402
17,1.403
30,1.403
12,1.406
17,1.406
30,1.406
9,1.406
11,1.406
30,1.407
23,1.408
1,1.408
2,1.41
4,1.41
13,1.41
15,1.411
10,1.411
9,1.411
28,1.412
15,1.413
1,1.414
23,1.414
16,1.415
3,1.415
18,1.415
26,1.415
6,1.416
10,1.416
4,1.417
15,1.418
8,1.418
16,1.418
17,1.419
13,1.419
5,1.419
16,1.42
25,1.421
27,1.422
4,1.423
11,1.424
21,1.426
28,1.426
23,1.426
19,1.426
11,1.426
7,1.427
25,1.428
2,1.428
19,1.429
22,1.43
22,1.432
8,1.432
15,1.432
27,1.432
21,1.433
6,1.435
6,1.439
26,1.44
25,1.44
1,1.44
6,1.441
27,1.444
7,1.444
18,1.444
29,1.446
15,1.446
26,1.447
6,1.449
27,1.449
23,1.452
21,1.453
9,1.455
6,1.455
12,1.457
10,1.457
17,1.457
23,1.458
8,1.458
6,1.46
26,1.46
14,1.461
23,1.462
23,1.463
16,1.464
14,1.465
25,1.465
5,1.465
14,1.469
14,1.472
26,1.472
11,1.473
22,1.473
1,1.474
17,1.477
30,1.478
2,1.478
29,1.479
26,1.48
4,1.48
1,1.48
24,1.48
18,1.481
4,1.481
18,1.482
7,1.482
3,1.484
15,1.486
16,1.486
2,1.486
6,1.486
4,1.487
27,1.488
20,1.488
27,1.489
27,1.49
20,1.49
20,1.491
12,1.491
17,1.492
5,1.492
11,1.493
25,1.495
6,1.495
19,1.496
5,1.496
7,1.497
21,1.497
25,1.497
5,1.498
18,1.498
8,1.498
28,1.498
20,1.498
15,1.498
8,1.499
28,1.501
21,1.501
6,1.501
27,1.501
30,1.502
19,1.504
18,1.505
13,1.505
20,1.505
21,1.506
9,1.506
20,1.506
16,1.506
11,1.508
1,1.508
29,1.51
17,1.51
19,1.51
12,1.513
17,1.513
8,1.513
18,1.515
24,1.516
18,1.516
12,1.516
27,1.517
30,1.517
19,1.518
6,1.518
1,1.52
10,1.521
11,1.521
28,1.522
21,1.523
15,1.524
1,1.524
26,1.525
2,1.525
3,1.527
25,1.527
22,1.528
12,1.528
28,1.529
5,1.529
4,1.53
5,1.53
23,1.532
18,1.532
10,1.532
25,1.532
2,1.533
19,1.534
12,1.535
29,1.535
30,1.535
17,1.536
23,1.536
30,1.537
13,1.537
19,1.538
11,1.539
21,1.54
14,1.54
21,1.542
25,1.542
26,1.542
28,1.543
20,1.546
14,1.549
11,1.549
26,1.549
13,1.551
1,1.551
15,1.551
21,1.551
2,1.552
19,1.553
30,1.554
25,1.554
24,1.555
8,1.555
30,1.555
29,1.557
1,1.557
3,1.558
17,1.558
6,1.559
12,1.559
20,1.56
4,1.56
13,1.56
18,1.56
6,1.563
29,1.563
15,1.564
23,1.566
26,1.567
13,1.567
24,1.567
21,1.567
17,1.568
11,1.568
1,1.57
5,1.57
19,1.571
2,1.572
27,1.573
1,1.573
26,1.573
30,1.574
4,1.574
23,1.574
3,1.575
13,1.577
4,1.577
4,1.578
13,1.579
15,1.58
28,1.58
8,1.58
24,1.581
20,1.581
20,1.584
10,1.586
12,1.588
16,1.59
25,1.591
22,1.591
14,1.591
17,1.591
28,1.592
23,1.592
17,1.593
21,1.595
27,1.595
17,1.596
8,1.597
15,1.597
9,1.598
26,1.599
15,1.599
21,1.599
2,1.6
20,1.601
22,1.602
23,1.603
18,1.604
6,1.605
22,1.606
1,1.607
20,1.607
18,1.607
17,1.607
1,1.608
8,1.61
15,1.61
2,1.613
1,1.613
13,1.614
3,1.614
23,1.614
19,1.617
25,1.618
20,1.619
27,1.62
22,1.62
27,1.623
4,1.623
11,1.625
21,1.625
30,1.627
21,1.628
22,1.632
17,1.632
26,1.633
27,1.633
26,1.635
22,1.636
16,1.637
6,1.638
8,1.638
1,1.639
13,1.639
10,1.639
1,1.64
7,1.64
25,1.641
30,1.641
18,1.642
2,1.643
10,1.645
9,1.645
16,1.645
9,1.646
29,1.647
29,1.648
18,1.649
16,1.649
28,1.65
12,1.65
11,1.651
3,1.651
12,1.653
4,1.653
11,1.654
28,1.654
13,1.655
1,1.656
17,1.656
9,1.656
25,1.656
19,1.656
7,1.656
28,1.657
24,1.658
24,1.659
12,1.66
30,1.663
12,1.664
13,1.665
11,1.665
18,1.666
29,1.666
29,1.668
17,1.668
15,1.668
29,1.669
10,1.669
27,1.67
17,1.67
23,1.672
30,1.673
18,1.673
20,1.674
29,1.675
15,1.677
13,1.677
12,1.677
14,1.677
26,1.678
5,1.679
12,1.68
15,1.68
10,1.681
26,1.682
17,1.683
6,1.683
7,1.684
26,1.686
14,1.686
28,1.687
20,1.687
18,1.691
17,1.691
15,1.692
28,1.692
22,1.693
30,1.695
22,1.695
1,1.696
22,1.696
19,1.697
18,1.697
2,1.698
23,1.699
12,1.699
